2020-07-09 18:07:17 status unpacked libbz2-1.0:armhf 1.0.6-9.2~deb10u1
2020-07-09 18:07:17 status half-configured libbz2-1.0:armhf 1.0.6-9.2~deb10u1
2020-07-09 18:07:17 status installed libbz2-1.0:armhf 1.0.6-9.2~deb10u1
2020-07-09 18:07:17 configure base-passwd:armhf 3.5.46 <none>
2020-07-09 18:07:17 status unpacked base-passwd:armhf 3.5.46
2020-07-09 18:07:17 status half-configured base-passwd:armhf 3.5.46
2020-07-09 18:07:18 status installed base-passwd:armhf 3.5.46
2020-07-09 18:07:18 configure libdb5.3:armhf 5.3.28+dfsg1-0.5 <none>
2020-07-09 18:07:18 status unpacked libdb5.3:armhf 5.3.28+dfsg1-0.5
2020-07-09 18:07:18 status half-configured libdb5.3:armhf 5.3.28+dfsg1-0.5
2020-07-09 18:07:18 status installed libdb5.3:armhf 5.3.28+dfsg1-0.5
2020-07-09 18:07:18 configure libtinfo6:armhf 6.1+20181013-2+deb10u2 <none>
2020-07-09 18:07:18 status unpacked libtinfo6:armhf 6.1+20181013-2+deb10u2
2020-07-09 18:07:18 status half-configured libtinfo6:armhf 6.1+20181013-2+deb10u2
2020-07-09 18:07:18 status installed libtinfo6:armhf 6.1+20181013-2+deb10u2
2020-07-09 18:07:18 configure bash:armhf 5.0-4 <none>
2020-07-09 18:07:18 status unpacked bash:armhf 5.0-4
2020-07-09 18:07:18 status half-configured bash:armhf 5.0-4
2020-07-09 18:07:18 status installed bash:armhf 5.0-4
2020-07-09 18:07:18 configure libzstd1:armhf 1.3.8+dfsg-3 <none>
2020-07-09 18:07:18 status unpacked libzstd1:armhf 1.3.8+dfsg-3
2020-07-09 18:07:18 status half-configured libzstd1:armhf 1.3.8+dfsg-3
2020-07-09 18:07:18 status installed libzstd1:armhf 1.3.8+dfsg-3
2020-07-09 18:07:18 configure liblzma5:armhf 5.2.4-1 <none>
2020-07-09 18:07:18 status unpacked liblzma5:armhf 5.2.4-1
2020-07-09 18:07:18 status half-configured liblzma5:armhf 5.2.4-1
2020-07-09 18:07:18 status installed liblzma5:armhf 5.2.4-1
2020-07-09 18:07:18 configure libgpg-error0:armhf 1.35-1 <none>
2020-07-09 18:07:18 status unpacked libgpg-error0:armhf 1.35-1
2020-07-09 18:07:18 status half-configured libgpg-error0:armhf 1.35-1
2020-07-09 18:07:18 status installed libgpg-error0:armhf 1.35-1
2020-07-09 18:07:18 configure libgcc1:armhf 1:8.3.0-6 <none>
2020-07-09 18:07:18 status unpacked libgcc1:armhf 1:8.3.0-6
2020-07-09 18:07:18 status half-configured libgcc1:armhf 1:8.3.0-6
2020-07-09 18:07:18 status installed libgcc1:armhf 1:8.3.0-6
2020-07-09 18:07:18 configure liblz4-1:armhf 1.8.3-1 <none>
2020-07-09 18:07:18 status unpacked liblz4-1:armhf 1.8.3-1
2020-07-09 18:07:18 status half-configured liblz4-1:armhf 1.8.3-1
2020-07-09 18:07:18 status installed liblz4-1:armhf 1.8.3-1
2020-07-09 18:07:18 configure libc-bin:armhf 2.28-10 <none>
2020-07-09 18:07:18 status unpacked libc-bin:armhf 2.28-10
2020-07-09 18:07:18 status half-configured libc-bin:armhf 2.28-10
2020-07-09 18:07:18 status installed libc-bin:armhf 2.28-10
2020-07-09 18:07:18 configure ncurses-bin:armhf 6.1+20181013-2+deb10u2 <none>
2020-07-09 18:07:18 status unpacked ncurses-bin:armhf 6.1+20181013-2+deb10u2
2020-07-09 18:07:18 status half-configured ncurses-bin:armhf 6.1+20181013-2+deb10u2
2020-07-09 18:07:19 status installed ncurses-bin:armhf 6.1+20181013-2+deb10u2
2020-07-09 18:07:19 configure libacl1:armhf 2.2.53-4 <none>
2020-07-09 18:07:19 status triggers-pending libc-bin:armhf 2.28-10
2020-07-09 18:07:19 status unpacked libacl1:armhf 2.2.53-4
2020-07-09 18:07:19 status half-configured libacl1:armhf 2.2.53-4
2020-07-09 18:07:19 status installed libacl1:armhf 2.2.53-4
2020-07-09 18:07:19 configure libunistring2:armhf 0.9.10-1 <none>
2020-07-09 18:07:19 status unpacked libunistring2:armhf 0.9.10-1
2020-07-09 18:07:19 status half-configured libunistring2:armhf 0.9.10-1
2020-07-09 18:07:19 status installed libunistring2:armhf 0.9.10-1
2020-07-09 18:07:19 configure libsmartcols1:armhf 2.33.1-0.1 <none>
2020-07-09 18:07:19 status unpacked libsmartcols1:armhf 2.33.1-0.1
2020-07-09 18:07:19 status half-configured libsmartcols1:armhf 2.33.1-0.1
2020-07-09 18:07:19 status installed libsmartcols1:armhf 2.33.1-0.1
2020-07-09 18:07:19 configure libgcrypt20:armhf 1.8.4-5 <none>
2020-07-09 18:07:19 status unpacked libgcrypt20:armhf 1.8.4-5
2020-07-09 18:07:19 status half-configured libgcrypt20:armhf 1.8.4-5
2020-07-09 18:07:19 status installed libgcrypt20:armhf 1.8.4-5
2020-07-09 18:07:19 configure zlib1g:armhf 1:1.2.11.dfsg-1 <none>
2020-07-09 18:07:19 status unpacked zlib1g:armhf 1:1.2.11.dfsg-1
2020-07-09 18:07:19 status half-configured zlib1g:armhf 1:1.2.11.dfsg-1
2020-07-09 18:07:19 status installed zlib1g:armhf 1:1.2.11.dfsg-1
2020-07-09 18:07:19 configure libffi6:armhf 3.2.1-9 <none>
2020-07-09 18:07:19 status unpacked libffi6:armhf 3.2.1-9
2020-07-09 18:07:19 status half-configured libffi6:armhf 3.2.1-9
2020-07-09 18:07:19 status installed libffi6:armhf 3.2.1-9
2020-07-09 18:07:19 configure libidn2-0:armhf 2.0.5-1+deb10u1 <none>
2020-07-09 18:07:19 status unpacked libidn2-0:armhf 2.0.5-1+deb10u1
2020-07-09 18:07:19 status half-configured libidn2-0:armhf 2.0.5-1+deb10u1
2020-07-09 18:07:19 status installed libidn2-0:armhf 2.0.5-1+deb10u1
2020-07-09 18:07:19 configure libcom-err2:armhf 1.44.5-1+deb10u3 <none>
2020-07-09 18:07:19 status unpacked libcom-err2:armhf 1.44.5-1+deb10u3
2020-07-09 18:07:19 status half-configured libcom-err2:armhf 1.44.5-1+deb10u3
2020-07-09 18:07:19 status installed libcom-err2:armhf 1.44.5-1+deb10u3
2020-07-09 18:07:19 configure diffutils:armhf 1:3.7-3 <none>
2020-07-09 18:07:19 status unpacked diffutils:armhf 1:3.7-3
2020-07-09 18:07:19 status half-configured diffutils:armhf 1:3.7-3
2020-07-09 18:07:19 status installed diffutils:armhf 1:3.7-3
2020-07-09 18:07:19 configure libseccomp2:armhf 2.3.3-4 <none>
2020-07-09 18:07:19 status unpacked libseccomp2:armhf 2.3.3-4
2020-07-09 18:07:19 status half-configured libseccomp2:armhf 2.3.3-4
2020-07-09 18:07:19 status installed libseccomp2:armhf 2.3.3-4
2020-07-09 18:07:19 configure libsystemd0:armhf 241-7~deb10u4 <none>
2020-07-09 18:07:19 status unpacked libsystemd0:armhf 241-7~deb10u4
2020-07-09 18:07:19 status half-configured libsystemd0:armhf 241-7~deb10u4
2020-07-09 18:07:19 status installed libsystemd0:armhf 241-7~deb10u4
2020-07-09 18:07:19 configure hostname:armhf 3.21 <none>
2020-07-09 18:07:19 status unpacked hostname:armhf 3.21
2020-07-09 18:07:19 status half-configured hostname:armhf 3.21
2020-07-09 18:07:19 status installed hostname:armhf 3.21
2020-07-09 18:07:19 configure libpcre3:armhf 2:8.39-12 <none>
2020-07-09 18:07:19 status unpacked libpcre3:armhf 2:8.39-12
2020-07-09 18:07:19 status half-configured libpcre3:armhf 2:8.39-12
2020-07-09 18:07:19 status installed libpcre3:armhf 2:8.39-12
2020-07-09 18:07:19 configure libcap-ng0:armhf 0.7.9-2 <none>
2020-07-09 18:07:19 status unpacked libcap-ng0:armhf 0.7.9-2
2020-07-09 18:07:19 status half-configured libcap-ng0:armhf 0.7.9-2
2020-07-09 18:07:19 status installed libcap-ng0:armhf 0.7.9-2
2020-07-09 18:07:19 configure libext2fs2:armhf 1.44.5-1+deb10u3 <none>
2020-07-09 18:07:19 status unpacked libext2fs2:armhf 1.44.5-1+deb10u3
2020-07-09 18:07:19 status half-configured libext2fs2:armhf 1.44.5-1+deb10u3
2020-07-09 18:07:19 status installed libext2fs2:armhf 1.44.5-1+deb10u3
2020-07-09 18:07:19 configure libgmp10:armhf 2:6.1.2+dfsg-4 <none>
2020-07-09 18:07:19 status unpacked libgmp10:armhf 2:6.1.2+dfsg-4
2020-07-09 18:07:19 status half-configured libgmp10:armhf 2:6.1.2+dfsg-4
2020-07-09 18:07:19 status installed libgmp10:armhf 2:6.1.2+dfsg-4
2020-07-09 18:07:19 configure libp11-kit0:armhf 0.23.15-2 <none>
2020-07-09 18:07:19 status unpacked libp11-kit0:armhf 0.23.15-2
2020-07-09 18:07:19 status half-configured libp11-kit0:armhf 0.23.15-2
2020-07-09 18:07:19 status installed libp11-kit0:armhf 0.23.15-2
2020-07-09 18:07:19 configure libaudit1:armhf 1:2.8.4-3 <none>
2020-07-09 18:07:19 status unpacked libaudit1:armhf 1:2.8.4-3
2020-07-09 18:07:19 status half-configured libaudit1:armhf 1:2.8.4-3
2020-07-09 18:07:19 status installed libaudit1:armhf 1:2.8.4-3
2020-07-09 18:07:19 configure libuuid1:armhf 2.33.1-0.1 <none>
2020-07-09 18:07:19 status unpacked libuuid1:armhf 2.33.1-0.1
2020-07-09 18:07:19 status half-configured libuuid1:armhf 2.33.1-0.1
2020-07-09 18:07:19 status installed libuuid1:armhf 2.33.1-0.1
2020-07-09 18:07:19 configure libss2:armhf 1.44.5-1+deb10u3 <none>
2020-07-09 18:07:19 status unpacked libss2:armhf 1.44.5-1+deb10u3
2020-07-09 18:07:19 status half-configured libss2:armhf 1.44.5-1+deb10u3
2020-07-09 18:07:19 status installed libss2:armhf 1.44.5-1+deb10u3
2020-07-09 18:07:19 configure libncursesw6:armhf 6.1+20181013-2+deb10u2 <none>
2020-07-09 18:07:19 status unpacked libncursesw6:armhf 6.1+20181013-2+deb10u2
2020-07-09 18:07:19 status half-configured libncursesw6:armhf 6.1+20181013-2+deb10u2
2020-07-09 18:07:19 status installed libncursesw6:armhf 6.1+20181013-2+deb10u2
2020-07-09 18:07:19 configure libnettle6:armhf 3.4.1-1 <none>
2020-07-09 18:07:19 status unpacked libnettle6:armhf 3.4.1-1
2020-07-09 18:07:19 status half-configured libnettle6:armhf 3.4.1-1
2020-07-09 18:07:19 status installed libnettle6:armhf 3.4.1-1
2020-07-09 18:07:19 configure gpgv:armhf 2.2.12-1+deb10u1 <none>
2020-07-09 18:07:19 status unpacked gpgv:armhf 2.2.12-1+deb10u1
2020-07-09 18:07:19 status half-configured gpgv:armhf 2.2.12-1+deb10u1
2020-07-09 18:07:19 status installed gpgv:armhf 2.2.12-1+deb10u1
2020-07-09 18:07:19 configure libblkid1:armhf 2.33.1-0.1 <none>
2020-07-09 18:07:19 status unpacked libblkid1:armhf 2.33.1-0.1
2020-07-09 18:07:19 status half-configured libblkid1:armhf 2.33.1-0.1
2020-07-09 18:07:19 status installed libblkid1:armhf 2.33.1-0.1
2020-07-09 18:07:19 configure libstdc++6:armhf 8.3.0-6 <none>
2020-07-09 18:07:19 status unpacked libstdc++6:armhf 8.3.0-6
2020-07-09 18:07:19 status half-configured libstdc++6:armhf 8.3.0-6
2020-07-09 18:07:19 status installed libstdc++6:armhf 8.3.0-6
2020-07-09 18:07:19 configure bsdutils:armhf 1:2.33.1-0.1 <none>
2020-07-09 18:07:19 status unpacked bsdutils:armhf 1:2.33.1-0.1
2020-07-09 18:07:19 status half-configured bsdutils:armhf 1:2.33.1-0.1
2020-07-09 18:07:19 status installed bsdutils:armhf 1:2.33.1-0.1
2020-07-09 18:07:19 configure libhogweed4:armhf 3.4.1-1 <none>
2020-07-09 18:07:19 status unpacked libhogweed4:armhf 3.4.1-1
2020-07-09 18:07:19 status half-configured libhogweed4:armhf 3.4.1-1
2020-07-09 18:07:19 status installed libhogweed4:armhf 3.4.1-1
2020-07-09 18:07:19 configure e2fsprogs:armhf 1.44.5-1+deb10u3 <none>
2020-07-09 18:07:19 status unpacked e2fsprogs:armhf 1.44.5-1+deb10u3
2020-07-09 18:07:19 status half-configured e2fsprogs:armhf 1.44.5-1+deb10u3
2020-07-09 18:07:19 status installed e2fsprogs:armhf 1.44.5-1+deb10u3
2020-07-09 18:07:19 configure libselinux1:armhf 2.8-1+b1 <none>
2020-07-09 18:07:19 status unpacked libselinux1:armhf 2.8-1+b1
2020-07-09 18:07:19 status half-configured libselinux1:armhf 2.8-1+b1
2020-07-09 18:07:19 status installed libselinux1:armhf 2.8-1+b1
2020-07-09 18:07:19 configure libgnutls30:armhf 3.6.7-4+deb10u3 <none>
2020-07-09 18:07:19 status unpacked libgnutls30:armhf 3.6.7-4+deb10u3
2020-07-09 18:07:19 status half-configured libgnutls30:armhf 3.6.7-4+deb10u3
2020-07-09 18:07:19 status installed libgnutls30:armhf 3.6.7-4+deb10u3
2020-07-09 18:07:19 configure sed:armhf 4.7-1 <none>
2020-07-09 18:07:19 status unpacked sed:armhf 4.7-1
2020-07-09 18:07:19 status half-configured sed:armhf 4.7-1
2020-07-09 18:07:19 status installed sed:armhf 4.7-1
2020-07-09 18:07:19 configure libfdisk1:armhf 2.33.1-0.1 <none>
2020-07-09 18:07:19 status unpacked libfdisk1:armhf 2.33.1-0.1
2020-07-09 18:07:19 status half-configured libfdisk1:armhf 2.33.1-0.1
2020-07-09 18:07:19 status installed libfdisk1:armhf 2.33.1-0.1
2020-07-09 18:07:19 configure findutils:armhf 4.6.0+git+20190209-2 <none>
2020-07-09 18:07:19 status unpacked findutils:armhf 4.6.0+git+20190209-2
2020-07-09 18:07:20 status half-configured findutils:armhf 4.6.0+git+20190209-2
2020-07-09 18:07:20 status installed findutils:armhf 4.6.0+git+20190209-2
2020-07-09 18:07:20 configure libmount1:armhf 2.33.1-0.1 <none>
2020-07-09 18:07:20 status unpacked libmount1:armhf 2.33.1-0.1
2020-07-09 18:07:20 status half-configured libmount1:armhf 2.33.1-0.1
2020-07-09 18:07:20 status installed libmount1:armhf 2.33.1-0.1
2020-07-09 18:07:20 configure libapt-pkg5.0:armhf 1.8.2 <none>
2020-07-09 18:07:20 status unpacked libapt-pkg5.0:armhf 1.8.2
2020-07-09 18:07:20 status half-configured libapt-pkg5.0:armhf 1.8.2
2020-07-09 18:07:20 status installed libapt-pkg5.0:armhf 1.8.2
2020-07-09 18:07:20 configure libsemanage1:armhf 2.8-2 <none>
2020-07-09 18:07:20 status unpacked libsemanage1:armhf 2.8-2
2020-07-09 18:07:20 status half-configured libsemanage1:armhf 2.8-2
2020-07-09 18:07:20 status installed libsemanage1:armhf 2.8-2
2020-07-09 18:07:20 configure tar:armhf 1.30+dfsg-6 <none>
2020-07-09 18:07:20 status unpacked tar:armhf 1.30+dfsg-6
2020-07-09 18:07:20 status half-configured tar:armhf 1.30+dfsg-6
2020-07-09 18:07:20 status installed tar:armhf 1.30+dfsg-6
2020-07-09 18:07:20 configure coreutils:armhf 8.30-3 <none>
2020-07-09 18:07:20 status unpacked coreutils:armhf 8.30-3
2020-07-09 18:07:20 status half-configured coreutils:armhf 8.30-3
2020-07-09 18:07:20 status installed coreutils:armhf 8.30-3
2020-07-09 18:07:20 configure fdisk:armhf 2.33.1-0.1 <none>
2020-07-09 18:07:20 status unpacked fdisk:armhf 2.33.1-0.1
2020-07-09 18:07:20 status half-configured fdisk:armhf 2.33.1-0.1
2020-07-09 18:07:20 status installed fdisk:armhf 2.33.1-0.1
2020-07-09 18:07:20 configure dpkg:armhf 1.19.7 <none>
2020-07-09 18:07:20 status unpacked dpkg:armhf 1.19.7
2020-07-09 18:07:20 status half-configured dpkg:armhf 1.19.7
2020-07-09 18:07:20 status installed dpkg:armhf 1.19.7
2020-07-09 18:07:20 configure grep:armhf 3.3-1 <none>
2020-07-09 18:07:20 status unpacked grep:armhf 3.3-1
2020-07-09 18:07:20 status half-configured grep:armhf 3.3-1
2020-07-09 18:07:20 status installed grep:armhf 3.3-1
2020-07-09 18:07:20 configure perl-base:armhf 5.28.1-6 <none>
2020-07-09 18:07:20 status unpacked perl-base:armhf 5.28.1-6
2020-07-09 18:07:20 status half-configured perl-base:armhf 5.28.1-6
2020-07-09 18:07:20 status installed perl-base:armhf 5.28.1-6
2020-07-09 18:07:20 configure init-system-helpers:all 1.56+nmu1 <none>
2020-07-09 18:07:20 status unpacked init-system-helpers:all 1.56+nmu1
2020-07-09 18:07:20 status half-configured init-system-helpers:all 1.56+nmu1
2020-07-09 18:07:20 status installed init-system-helpers:all 1.56+nmu1
2020-07-09 18:07:20 configure gzip:armhf 1.9-3 <none>
2020-07-09 18:07:20 status unpacked gzip:armhf 1.9-3
2020-07-09 18:07:20 status half-configured gzip:armhf 1.9-3
2020-07-09 18:07:20 status installed gzip:armhf 1.9-3
2020-07-09 18:07:20 configure debconf:all 1.5.71 <none>
2020-07-09 18:07:20 status unpacked debconf:all 1.5.71
2020-07-09 18:07:20 status half-configured debconf:all 1.5.71
2020-07-09 18:07:21 status installed debconf:all 1.5.71
2020-07-09 18:07:21 configure tzdata:all 2020a-0+deb10u1 <none>
2020-07-09 18:07:21 status unpacked tzdata:all 2020a-0+deb10u1
2020-07-09 18:07:21 status half-configured tzdata:all 2020a-0+deb10u1
2020-07-09 18:07:22 status installed tzdata:all 2020a-0+deb10u1
2020-07-09 18:07:22 configure libpam0g:armhf 1.3.1-5 <none>
2020-07-09 18:07:22 status unpacked libpam0g:armhf 1.3.1-5
2020-07-09 18:07:22 status half-configured libpam0g:armhf 1.3.1-5
2020-07-09 18:07:23 status installed libpam0g:armhf 1.3.1-5
2020-07-09 18:07:23 configure dash:armhf 0.5.10.2-5 <none>
2020-07-09 18:07:23 status unpacked dash:armhf 0.5.10.2-5
2020-07-09 18:07:23 status half-configured dash:armhf 0.5.10.2-5
2020-07-09 18:07:24 status installed dash:armhf 0.5.10.2-5
2020-07-09 18:07:24 configure libpam-modules-bin:armhf 1.3.1-5 <none>
2020-07-09 18:07:24 status unpacked libpam-modules-bin:armhf 1.3.1-5
2020-07-09 18:07:24 status half-configured libpam-modules-bin:armhf 1.3.1-5
2020-07-09 18:07:24 status installed libpam-modules-bin:armhf 1.3.1-5
2020-07-09 18:07:24 configure libpam-modules:armhf 1.3.1-5 <none>
2020-07-09 18:07:24 status unpacked libpam-modules:armhf 1.3.1-5
2020-07-09 18:07:24 status half-configured libpam-modules:armhf 1.3.1-5
2020-07-09 18:07:24 status installed libpam-modules:armhf 1.3.1-5
2020-07-09 18:07:24 configure passwd:armhf 1:4.5-1.1 <none>
2020-07-09 18:07:24 status unpacked passwd:armhf 1:4.5-1.1
2020-07-09 18:07:24 status half-configured passwd:armhf 1:4.5-1.1
2020-07-09 18:07:24 status installed passwd:armhf 1:4.5-1.1
2020-07-09 18:07:24 configure libpam-runtime:all 1.3.1-5 <none>
2020-07-09 18:07:24 status unpacked libpam-runtime:all 1.3.1-5
2020-07-09 18:07:24 status half-configured libpam-runtime:all 1.3.1-5
2020-07-09 18:07:25 status installed libpam-runtime:all 1.3.1-5
2020-07-09 18:07:25 configure login:armhf 1:4.5-1.1 <none>
2020-07-09 18:07:25 status unpacked login:armhf 1:4.5-1.1
2020-07-09 18:07:25 status half-configured login:armhf 1:4.5-1.1
2020-07-09 18:07:25 status installed login:armhf 1:4.5-1.1
2020-07-09 18:07:26 configure adduser:all 3.118 <none>
2020-07-09 18:07:26 status unpacked adduser:all 3.118
2020-07-09 18:07:26 status half-configured adduser:all 3.118
2020-07-09 18:07:26 status installed adduser:all 3.118
2020-07-09 18:07:26 configure apt:armhf 1.8.2 <none>
2020-07-09 18:07:26 status unpacked apt:armhf 1.8.2
2020-07-09 18:07:26 status half-configured apt:armhf 1.8.2
2020-07-09 18:07:29 status installed apt:armhf 1.8.2
2020-07-09 18:07:29 configure util-linux:armhf 2.33.1-0.1 <none>
2020-07-09 18:07:29 status unpacked util-linux:armhf 2.33.1-0.1
2020-07-09 18:07:29 status half-configured util-linux:armhf 2.33.1-0.1
2020-07-09 18:07:30 status installed util-linux:armhf 2.33.1-0.1
2020-07-09 18:07:30 configure mount:armhf 2.33.1-0.1 <none>
2020-07-09 18:07:30 status unpacked mount:armhf 2.33.1-0.1
2020-07-09 18:07:30 status half-configured mount:armhf 2.33.1-0.1
2020-07-09 18:07:30 status installed mount:armhf 2.33.1-0.1
2020-07-09 18:07:30 configure sysvinit-utils:armhf 2.93-8 <none>
2020-07-09 18:07:30 status unpacked sysvinit-utils:armhf 2.93-8
2020-07-09 18:07:30 status half-configured sysvinit-utils:armhf 2.93-8
2020-07-09 18:07:30 status installed sysvinit-utils:armhf 2.93-8
2020-07-09 18:07:30 trigproc libc-bin:armhf 2.28-10 <none>
2020-07-09 18:07:30 status half-configured libc-bin:armhf 2.28-10
2020-07-09 18:07:30 status installed libc-bin:armhf 2.28-10
2020-07-09 18:08:45 startup archives install
2020-07-09 18:08:45 install libapparmor1:armhf <none> 2.13.2-10
2020-07-09 18:08:45 status triggers-pending libc-bin:armhf 2.28-10
2020-07-09 18:08:45 status half-installed libapparmor1:armhf 2.13.2-10
2020-07-09 18:08:46 status unpacked libapparmor1:armhf 2.13.2-10
2020-07-09 18:08:46 install libargon2-1:armhf <none> 0~20171227-0.2
2020-07-09 18:08:46 status half-installed libargon2-1:armhf 0~20171227-0.2
2020-07-09 18:08:46 status unpacked libargon2-1:armhf 0~20171227-0.2
2020-07-09 18:08:46 install libcryptsetup12:armhf <none> 2:2.1.0-5+deb10u2
2020-07-09 18:08:46 status half-installed libcryptsetup12:armhf 2:2.1.0-5+deb10u2
2020-07-09 18:08:46 status unpacked libcryptsetup12:armhf 2:2.1.0-5+deb10u2
2020-07-09 18:08:46 install libip4tc0:armhf <none> 1.8.2-4
2020-07-09 18:08:46 status half-installed libip4tc0:armhf 1.8.2-4
2020-07-09 18:08:46 status unpacked libip4tc0:armhf 1.8.2-4
2020-07-09 18:08:46 install libjson-c3:armhf <none> 0.12.1+ds-2
2020-07-09 18:08:46 status half-installed libjson-c3:armhf 0.12.1+ds-2
2020-07-09 18:08:46 status unpacked libjson-c3:armhf 0.12.1+ds-2
2020-07-09 18:08:46 install libkmod2:armhf <none> 26-1
2020-07-09 18:08:46 status half-installed libkmod2:armhf 26-1
2020-07-09 18:08:46 status unpacked libkmod2:armhf 26-1
2020-07-09 18:08:46 install libcap2:armhf <none> 1:2.25-2
2020-07-09 18:08:46 status half-installed libcap2:armhf 1:2.25-2
2020-07-09 18:08:47 status unpacked libcap2:armhf 1:2.25-2
2020-07-09 18:08:47 install libidn11:armhf <none> 1.33-2.2
2020-07-09 18:08:47 status half-installed libidn11:armhf 1.33-2.2
2020-07-09 18:08:47 status unpacked libidn11:armhf 1.33-2.2
2020-07-09 18:08:47 install dmsetup:armhf <none> 2:1.02.155-3
2020-07-09 18:08:47 status half-installed dmsetup:armhf 2:1.02.155-3
2020-07-09 18:08:47 status unpacked dmsetup:armhf 2:1.02.155-3
2020-07-09 18:08:47 install libdevmapper1.02.1:armhf <none> 2:1.02.155-3
2020-07-09 18:08:47 status half-installed libdevmapper1.02.1:armhf 2:1.02.155-3
2020-07-09 18:08:47 status unpacked libdevmapper1.02.1:armhf 2:1.02.155-3
2020-07-09 18:08:47 install libssl1.1:armhf <none> 1.1.1d-0+deb10u3
2020-07-09 18:08:47 status half-installed libssl1.1:armhf 1.1.1d-0+deb10u3
2020-07-09 18:08:48 status unpacked libssl1.1:armhf 1.1.1d-0+deb10u3
2020-07-09 18:08:48 install systemd:armhf <none> 241-7~deb10u4
2020-07-09 18:08:48 status half-installed systemd:armhf 241-7~deb10u4
2020-07-09 18:08:51 status unpacked systemd:armhf 241-7~deb10u4
2020-07-09 18:08:51 configure libapparmor1:armhf 2.13.2-10 2.13.2-10
2020-07-09 18:08:51 status half-configured libapparmor1:armhf 2.13.2-10
2020-07-09 18:08:51 status installed libapparmor1:armhf 2.13.2-10
2020-07-09 18:08:51 configure libargon2-1:armhf 0~20171227-0.2 0~20171227-0.2
2020-07-09 18:08:51 status half-configured libargon2-1:armhf 0~20171227-0.2
2020-07-09 18:08:51 status installed libargon2-1:armhf 0~20171227-0.2
2020-07-09 18:08:51 configure libip4tc0:armhf 1.8.2-4 1.8.2-4
2020-07-09 18:08:51 status half-configured libip4tc0:armhf 1.8.2-4
2020-07-09 18:08:51 status installed libip4tc0:armhf 1.8.2-4
2020-07-09 18:08:51 configure libjson-c3:armhf 0.12.1+ds-2 0.12.1+ds-2
2020-07-09 18:08:51 status half-configured libjson-c3:armhf 0.12.1+ds-2
2020-07-09 18:08:51 status installed libjson-c3:armhf 0.12.1+ds-2
2020-07-09 18:08:51 configure libcap2:armhf 1:2.25-2 1:2.25-2
2020-07-09 18:08:51 status half-configured libcap2:armhf 1:2.25-2
2020-07-09 18:08:51 status installed libcap2:armhf 1:2.25-2
2020-07-09 18:08:51 configure libidn11:armhf 1.33-2.2 1.33-2.2
2020-07-09 18:08:51 status half-configured libidn11:armhf 1.33-2.2
2020-07-09 18:08:51 status installed libidn11:armhf 1.33-2.2
2020-07-09 18:08:51 configure libssl1.1:armhf 1.1.1d-0+deb10u3 1.1.1d-0+deb10u3
2020-07-09 18:08:51 status half-configured libssl1.1:armhf 1.1.1d-0+deb10u3
2020-07-09 18:08:52 status installed libssl1.1:armhf 1.1.1d-0+deb10u3
2020-07-09 18:08:52 configure libkmod2:armhf 26-1 26-1
2020-07-09 18:08:52 status half-configured libkmod2:armhf 26-1
2020-07-09 18:08:52 status installed libkmod2:armhf 26-1
2020-07-09 18:08:52 configure libdevmapper1.02.1:armhf 2:1.02.155-3 2:1.02.155-3
2020-07-09 18:08:52 status half-configured libdevmapper1.02.1:armhf 2:1.02.155-3
2020-07-09 18:08:52 status installed libdevmapper1.02.1:armhf 2:1.02.155-3
2020-07-09 18:08:52 configure libcryptsetup12:armhf 2:2.1.0-5+deb10u2 2:2.1.0-5+deb10u2
2020-07-09 18:08:52 status half-configured libcryptsetup12:armhf 2:2.1.0-5+deb10u2
2020-07-09 18:08:52 status installed libcryptsetup12:armhf 2:2.1.0-5+deb10u2
2020-07-09 18:08:52 configure dmsetup:armhf 2:1.02.155-3 2:1.02.155-3
2020-07-09 18:08:52 status half-configured dmsetup:armhf 2:1.02.155-3
2020-07-09 18:08:52 status installed dmsetup:armhf 2:1.02.155-3
2020-07-09 18:08:52 configure systemd:armhf 241-7~deb10u4 241-7~deb10u4
2020-07-09 18:08:52 status half-configured systemd:armhf 241-7~deb10u4
2020-07-09 18:08:54 status installed systemd:armhf 241-7~deb10u4
2020-07-09 18:08:54 trigproc libc-bin:armhf 2.28-10 <none>
2020-07-09 18:08:54 status half-configured libc-bin:armhf 2.28-10
2020-07-09 18:08:54 status installed libc-bin:armhf 2.28-10
2020-07-09 18:10:15 startup archives install
2020-07-09 18:10:15 install systemd-sysv:armhf <none> 241-7~deb10u4
2020-07-09 18:10:15 status half-installed systemd-sysv:armhf 241-7~deb10u4
2020-07-09 18:10:16 status unpacked systemd-sysv:armhf 241-7~deb10u4
2020-07-09 18:10:16 configure systemd-sysv:armhf 241-7~deb10u4 241-7~deb10u4
2020-07-09 18:10:16 status half-configured systemd-sysv:armhf 241-7~deb10u4
2020-07-09 18:10:16 status installed systemd-sysv:armhf 241-7~deb10u4
2020-07-09 18:10:16 startup archives unpack
2020-07-09 18:10:17 install apt-utils:armhf <none> 1.8.2
2020-07-09 18:10:17 status half-installed apt-utils:armhf 1.8.2
2020-07-09 18:10:17 status unpacked apt-utils:armhf 1.8.2
2020-07-09 18:10:17 install libapt-inst2.0:armhf <none> 1.8.2
2020-07-09 18:10:17 status triggers-pending libc-bin:armhf 2.28-10
2020-07-09 18:10:17 status half-installed libapt-inst2.0:armhf 1.8.2
